Day,Platform,TSM: Platform,TSM: Audience,TSM: Customer Type,TSM: Product Type,TSM: Ad Type,TSM: Ad Content,TSM: Sales Kind,TSM: Platform Objective,TSM: Buying Objective,Spend,Impressions,Link Clicks,Video Views,TSM: Total Shopify Sales,TSM: Total Units Sold
17/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,10.42,2163,9,0,0,0
17/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Sweatshirts",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,66.6,12966,62,0,100,1
17/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,48.61,6574,65,0,0,0
18/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,42.13,4651,40,0,0,0
18/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,62.34,117126,68,0,0,0
18/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,346,0,0,0,0
18/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,21.4,570,0,0,0,0
18/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,22.83,762,1,0,0,0
18/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,169.48,14974,53,87,0,0
18/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,22.06,888,2,0,0,0
18/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,29.55,254,1,0,0,0
18/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,444.29,19530,107,0,0,0
18/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,608.28,21916,132,249,0,0
18/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,66.11,2562,26,0,0,0
18/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,17.88,2263,162,183,0,0
18/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,14,944,6,0,0,0
18/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.2,17,0,1,0,0
18/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,89.21,3165,22,0,393.13,3
18/10/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,28.56,1803,14,0,328,3
18/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,33.8,1178,10,0,120,2
18/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,6.66,939,1,0,0,0
18/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,13.84,2681,28,0,0,0
18/10/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,16.42,6831,14,0,0,0
18/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,1.1,31,4,0,0,0
18/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,28.3,22,10,0,0,0
18/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,288.9,324,66,0,0,0
18/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,230.46,1716,56,0,0,0
18/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452094,order,Conversion Campaign,Maximize Conversion Value,126.49,128,20,0,81.43,1
18/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,31.54,246,25,0,0,0
18/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,310.32,1647,121,0,0,0
18/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Hats,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,53.86,277,95,0,732.66,10
18/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,503218918472,order,Conversion Campaign,Target ROAS,15.3,307,7,0,128,2
18/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,44.53,202,47,0,346,4
18/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135199559,"order,return",Conversion Campaign,Maximize Conversion Value,39.17,212,47,0,453.38,8
18/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515181510128,order,Conversion Campaign,Maximize Conversion Value,64.37,58,10,0,419.43,7
18/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,7.02,2413,8,0,0,0
18/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,T-Shirts",Shopping ad,497734963614,"order,return",Conversion Campaign,Target ROAS,115.61,17249,65,0,396,8
18/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,124.72,9634,133,0,0,0
19/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,43.84,4588,36,0,0,0
19/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,100.1,86591,72,0,0,0
19/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0.5,358,1,0,0,0
19/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,18.09,452,0,0,0,0
19/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,20.85,999,6,0,0,0
19/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,252.62,10146,53,54,0,0
19/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,23.74,709,0,0,0,0
19/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,20.92,174,1,0,0,0
19/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,145.52,3309,9,0,0,0
19/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,605.63,28033,122,67,0,0
19/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,67.04,2066,31,0,0,0
19/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,17.87,2697,110,157,0,0
19/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,16.12,535,2,0,0,0
19/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.23,22,0,0,0,0
19/10/2021,Facebook,Facebook,,,"'-,Bottoms,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,317.15,11520,78,0,182.32,2
19/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,68.3,1702,15,0,261.1,2
19/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,38.41,1547,15,0,128,2
19/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,26.8,330,5,30,225.11,3
19/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,3.84,2565,2,0,0,0
19/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,14.22,3398,24,0,0,0
19/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,0.36,8,1,0,0,0
19/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,,return,Conversion Campaign,Target CPA,0.14,52,4,0,-204,0
19/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,17.7,15,5,0,128.7,2
19/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,135.95,326,22,0,0,0
19/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,212.34,2153,77,0,0,0
19/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,16.94,60,7,0,195,3
19/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,521234863371,order,Conversion Campaign,Maximize Conversion Value,10.34,59,7,0,156.94,2
19/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,108.27,400,58,0,0,0
19/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,357.64,3322,149,0,0,0
19/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Shirt Jackets,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,28.29,157,37,0,534.4,7
19/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,51.05,153,62,0,645.88,9
19/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,6.58,30,8,0,272.28,6
19/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,102.06,18790,94,0,0,0
19/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,160.85,12132,263,0,0,0
20/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,28.35,3826,33,0,0,0
20/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,114.18,85056,84,0,0,0
20/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,470,0,0,0,0
20/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,19.6,390,1,0,0,0
20/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,6.76,271,3,0,0,0
20/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,146.62,12784,70,46,0,0
20/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,17.82,808,1,0,0,0
20/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,25.41,208,1,0,0,0
20/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,144.49,3479,19,0,0,0
20/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,626.63,24764,134,82,0,0
20/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,60.98,2060,37,0,0,0
20/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,17.96,2032,103,183,0,0
20/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,7.62,522,2,0,0,0
20/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.05,5,1,0,0,0
20/10/2021,Facebook,Facebook,,,"'-,Hats",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,17.1,736,2,0,52.95,1
20/10/2021,Facebook,Facebook,,,"'-,Hats,T-Shirts",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,300.33,14823,50,0,120.9,2
20/10/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,39.08,1179,11,0,245,3
20/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,57.77,1904,18,0,405.66,7
20/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,9.46,310,2,0,136,2
20/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,5.58,3582,4,0,0,0
20/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,10.9,2837,17,0,0,0
20/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,18.96,98,13,0,0,0
20/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,20.07,28,4,0,0,0
20/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,163.06,267,29,0,0,0
20/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,131.76,2317,61,0,0,0
20/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Hats,Sweatshirts",Expanded text ad,424827605473,order,Conversion Campaign,Maximize Conversion Value,14.65,24,5,0,138.52,3
20/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Sweatshirts",Expanded text ad,520986452100,order,Conversion Campaign,Maximize Conversion Value,30.54,170,6,0,135,1
20/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,5.59,9,7,0,193.05,3
20/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,14.98,40,8,0,121,2
20/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,521234863368,order,Conversion Campaign,Maximize Conversion Value,0.07,19,1,0,72.3,1
20/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,88.79,234,32,0,0,0
20/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,337.28,1506,96,0,0,0
20/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts,Tanks",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,63.57,221,89,0,1294.67,16
20/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,503218918472,order,Conversion Campaign,Target ROAS,55.31,1246,29,0,499,4
20/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,52.77,184,37,0,883,14
20/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,41.6,144,46,0,867.5,11
20/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,7.84,2082,3,0,0,0
20/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Hats",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,97.08,22812,76,0,140,2
20/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,103.01,8490,190,0,0,0
20/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,46.67,6620,56,0,109.4,2
21/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,21.83,5491,22,0,0,0
21/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,103.13,119582,52,0,0,0
21/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,510,0,0,0,0
21/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,31.79,631,0,0,0,0
21/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,33.59,1331,11,0,0,0
21/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,164.41,11484,50,54,0,0
21/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,16.48,552,1,0,0,0
21/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,26.85,154,0,0,0,0
21/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,154.3,2518,24,0,0,0
21/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,787.78,20133,86,74,0,0
21/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,38.82,1496,18,0,0,0
21/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,22.22,1807,142,148,0,0
21/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,17.2,402,1,0,0,0
21/10/2021,Facebook,Facebook,,,-,Product Feed - Image,,return,Conversion Campaign,CONVERSIONS,23.41,555,1,0,-27.2,0
21/10/2021,Facebook,Facebook,,,"'-,Hats,T-Shirts,Tanks",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,342.02,14587,96,0,176.71,3
21/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,29.48,497,4,0,87.5,1
21/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,93.49,2855,23,0,170,3
21/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,0,1560,0,0,0,0
21/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,2.75,1974,6,0,0,0
21/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,3.91,23,5,0,0,0
21/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,Sweatshirts,Swim,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,18.34,13,7,0,356.15,4
21/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,468891285745,order,Conversion Campaign,Target CPA,101.99,87,10,0,78,1
21/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,16.08,328,16,0,0,0
21/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,194.57,2136,66,0,0,0
